word1	word2	label	fold
woodpecker	plume	False	val
oak	hideaway	False	val
cloak	humanity	False	val
library	warehouse	False	val
hotel	mist	False	val
crow	antibiotic	False	val
train	pair	False	val
rat	tatter	False	val
goose	record	False	val
bag	taxis	False	val
bomber	top	False	val
goose	signatory	False	val
tuna	animal	True	val
rabbit	street	False	val
glove	stockings	False	val
pig	cousin	False	val
hat	co-medications	False	val
lizard	dash	False	val
dishwasher	sec	False	val
bull	south	False	val
herring	fish	True	val
battleship	bilge	False	val
butterfly	locust	False	val
vulture	creature	True	val
onion	dresser	False	val
hotel	lobby	False	val
fighter	warplane	True	val
lion	co-ordination	False	val
spoon	pincers	False	val
scarf	bonnet	False	val
glove	tyranny	False	val
goose	feather	False	val
ferry	scooter	False	val
butterfly	s	False	val
cello	kazoo	False	val
truck	evening	False	val
missile	musket	False	val
villa	subway	False	val
stove	washer	False	val
pig	geyser	False	val
sieve	confessor	False	val
pistol	hanky	False	val
missile	vomiting	False	val
radish	single	False	val
musket	whimsy	False	val
lizard	salamander	False	val
violin	life	False	val
corn	lawnmower	False	val
shirt	front	False	val
knife	pincer	False	val
coat	shirt	False	val
cottage	habitation	True	val
horse	hoof	False	val
ambulance	motorbike	False	val
grenade	cycling	False	val
salmon	head	False	val
phone	closing	False	val
catfish	magistrate	False	val
spear	humanism	False	val
beaver	sheep	False	val
coyote	cat	False	val
cod	chordate	True	val
cathedral	drag	False	val
squirrel	invitation	False	val
corn	European	False	val
jet	t	False	val
dagger	cannon	False	val
spade	fork	False	val
ant	deadline	False	val
radio	antenna	False	val
sofa	activist	False	val
sparrow	ember	False	val
fork	kitchenware	True	val
dove	centurion	False	val
violin	range	False	val
revolver	gun	False	val
jar	cap	False	val
corkscrew	knife	False	val
grapefruit	zone	False	val
coyote	quesadillas	False	val
vulture	goose	False	val
corn	beet	False	val
grapefruit	vitamin	False	val
hatchet	relish	False	val
hornet	cagoule	False	val
cloak	anarchist	False	val
castle	interval	False	val
glider	sheet	False	val
revolver	calcite	False	val
squirrel	solubility	False	val
yacht	scattering	False	val
gun	monastery	False	val
vest	raisin	False	val
tiger	elephant	False	val
giraffe	heartache	False	val
flute	kazoo	False	val
goose	neck	False	val
eagle	botanist	False	val
salmon	gearstick	False	val
knife	hammer	False	val
rat	deer	False	val
crow	creature	True	val
horse	coyote	False	val
onion	raft	False	val
shovel	wood	False	val
lizard	animal	True	val
screwdriver	nutrition	False	val
shirt	sleeve	False	val
ant	cricket	False	val
chair	certiorari	False	val
poplar	dome	False	val
pigeon	beak	False	val
revolver	artefact	True	val
sword	device	True	val
jacket	peril	False	val
chisel	artefact	True	val
crow	beanbag	False	val
bottle	circuitry	False	val
hospital	floor	False	val
cathedral	hospital	False	val
frog	poison	False	val
bottle	liqueur	False	val
willow	root	False	val
knife	seventy	False	val
pistol	chamber	False	val
cucumber	www	False	val
box	outside	False	val
washer	control	False	val
coat	blouse	False	val
clarinet	empire	False	val
snake	panto	False	val
turnip	stem	False	val
villa	concrete	False	val
rabbit	tooth	False	val
cello	dump	False	val
fork	plastic	False	val
cloak	socks	False	val
hotel	inn	False	val
gorilla	pub	False	val
motorcycle	jet	False	val
rat	symposium	False	val
corkscrew	fork	False	val
oak	salvation	False	val
potato	vomit	False	val
shirt	sweater	False	val
revolver	spear	False	val
dagger	glacier	False	val
potato	lettuce	False	val
banana	apricot	False	val
car	quotation	False	val
whale	trout	False	val
restaurant	edifice	True	val
jacket	sweater	False	val
grasshopper	moth	False	val
glider	E	False	val
glider	offer	False	val
scooter	loan	False	val
shirt	dread	False	val
peach	coconut	False	val
fighter	booklet	False	val
robe	shoulder	False	val
cat	ditch	False	val
oven	removal	False	val
pistol	gun	True	val
owl	hawk	False	val
wardrobe	thousand	False	val
radio	stereo	False	val
chair	furniture	True	val
spoon	vols	False	val
toaster	fragment	False	val
sword	object	True	val
vulture	pinion	False	val
castle	sprint	False	val
elephant	vertebrate	True	val
wardrobe	struggle	False	val
washer	text	False	val
horse	assurance	False	val
chair	infrastructure	False	val
musket	unity	False	val
penguin	neck	False	val
cannon	brightstorm	False	val
birch	generation	False	val
stove	ability	False	val
dishwasher	fridge	False	val
freezer	metal	False	val
goldfish	transport	False	val
rifle	artefact	True	val
train	electricity	False	val
dishwasher	freezer	False	val
grapefruit	guy	False	val
hat	coat	False	val
poplar	invoice	False	val
washer	woodland	False	val
missile	textile	False	val
rifle	handle	False	val
frog	eurostar	False	val
cello	bow	False	val
freezer	linguist	False	val
shovel	twenty-two	False	val
flute	trumpet	False	val
dishwasher	centre	False	val
television	radio	False	val
fork	knife	False	val
deer	elephant	False	val
fox	carnivore	True	val
battleship	fin	False	val
sword	artefact	True	val
tanker	Ent	False	val
goat	sleeve	False	val
wardrobe	garment	False	val
jet	anchorage	False	val
crow	brandy	False	val
tuna	shell	False	val
flute	minimalism	False	val
jet	rudder	False	val
axe	sustenance	False	val
battleship	car	False	val
tanker	quartet	False	val
strawberry	food	True	val
swan	context	False	val
lion	tooth	False	val
moth	locust	False	val
goat	whale	False	val
helicopter	subfamily	False	val
robin	hospitalisation	False	val
wardrobe	skirt	False	val
cedar	oak	False	val
hat	hood	False	val
carrot	croquet	False	val
sofa	upholstery	False	val
cathedral	duration	False	val
sword	l	False	val
jar	coursework	False	val
hotel	warehouse	False	val
toaster	scholarship	False	val
parsley	crater	False	val
bowl	tumbler	False	val
scooter	ambulance	False	val
rabbit	cat	False	val
coyote	major	False	val
acacia	disease	False	val
beaver	tooth	False	val
goat	talent	False	val
jet	cockpit	False	val
toaster	variation	False	val
helicopter	gas	False	val
jacket	underpant	False	val
swan	falcon	False	val
bus	artefact	True	val
cottage	standard	False	val
glove	deployment	False	val
garlic	radish	False	val
grenade	front-end	False	val
stove	electricity	False	val
pine	branch	False	val
rifle	missile	False	val
motorcycle	rear	False	val
sword	guard	False	val
stereo	reservation	False	val
frigate	keel	False	val
violin	consent	False	val
missile	point	False	val
hawk	swan	False	val
musket	circuit	False	val
grenade	Jew	False	val
cucumber	bottle	False	val
hammer	fanbearer	False	val
herring	developer	False	val
rifle	gun	False	val
flute	code	False	val
cello	banjo	False	val
sofa	refectory	False	val
restaurant	interior	False	val
celery	leaf	False	val
piano	harmonica	False	val
alligator	beast	True	val
bowl	wound	False	val
turnip	veggie	True	val
hatchet	scissors	False	val
donkey	online	False	val
jacket	abstract	False	val
fork	removal	False	val
penguin	blueprint	False	val
beaver	donkey	False	val
battleship	warship	True	val
cloak	cuisine	False	val
train	pressure	False	val
battleship	start-up	False	val
oak	branch	False	val
pistol	anyone	False	val
bomb	explosive	False	val
cypress	French-language	False	val
missile	skating	False	val
tiger	bowl	False	val
ambulance	bicycle	False	val
potato	leek	False	val
villa	TB	False	val
screwdriver	tweezer	False	val
gorilla	impression	False	val
ambulance	concentration	False	val
dove	patient	False	val
mackerel	air	False	val
donkey	eye	False	val
strawberry	accountancy	False	val
lettuce	backbone	False	val
chisel	shovel	False	val
revolver	mentor	False	val
squirrel	hamster	False	val
frigate	sailor	False	val
crow	raven	False	val
plum	apricot	False	val
bomb	glutamate	False	val
blouse	fisherman	False	val
goldfish	demon	False	val
library	catalogue	False	val
pub	shop	False	val
dolphin	gorilla	False	val
dresser	leg	False	val
restaurant	king	False	val
hotel	inside	False	val
banana	cranberry	False	val
cucumber	squash	False	val
chisel	item	False	val
helicopter	pilot	False	val
dagger	drafting	False	val
bull	foot	False	val
trout	pollution	False	val
spade	dollar	False	val
screwdriver	pincer	False	val
hatchet	poke	False	val
crow	falcon	False	val
fox	tonight	False	val
glider	committee	False	val
swan	vulture	False	val
violin	physiotherapist	False	val
goat	foot	False	val
castle	communicans	False	val
car	gasoline	False	val
van	ferry	False	val
coyote	dispensation	False	val
apricot	coconut	False	val
table	debtor	False	val
clarinet	sax	False	val
shirt	apparel	True	val
cottage	state	False	val
deer	goat	False	val
wrench	water	False	val
elephant	dolphin	False	val
television	occupancy	False	val
screwdriver	reverie	False	val
violin	wood	False	val
tanker	train	False	val
hawk	neutron	False	val
butterfly	smoker	False	val
dress	slope	False	val
ambulance	bumper	False	val
restaurant	garden	False	val
pistol	bow	False	val
dress	pullover	False	val
goat	township	False	val
rifle	magazine	False	val
scarf	cap	False	val
cypress	analysis	False	val
van	motel	False	val
tanker	indoctrination	False	val
cherry	apricot	False	val
blouse	hope	False	val
jacket	ox	False	val
revolver	limit	False	val
dresser	error	False	val
van	horn	False	val
pub	poverty	False	val
plum	upsurge	False	val
car	fitness	False	val
bomber	artefact	True	val
yacht	subscriber	False	val
scarf	wool	False	val
bull	outfits	False	val
hotel	comprehension	False	val
rabbit	palette	False	val
wrench	spillway	False	val
rat	squirrel	False	val
saw	drill	False	val
lion	jaw	False	val
violin	bridge	False	val
vest	extremepie	False	val
bus	motorcycle	False	val
bear	association	False	val
onion	utilitarianism	False	val
corkscrew	opener	True	val
dishwasher	island	False	val
broccoli	cardboard	False	val
squirrel	donkey	False	val
cloak	fiddle	False	val
corn	house	False	val
yacht	anime	False	val
goat	gap	False	val
beet	root	True	val
bear	multiple	False	val
bowl	bottom	False	val
piano	key	False	val
herring	drafting	False	val
hat	trousers	False	val
cockroach	fly	False	val
salmon	scale	False	val
clarinet	organ	False	val
shirt	Everyone	False	val
spinach	veggie	True	val
sheep	whale	False	val
motorcycle	truck	False	val
restaurant	gold	False	val
knife	wrench	False	val
owl	trumpet	False	val
gorilla	ear	False	val
car	ambulance	False	val
beetle	silverfish	False	val
van	meantime	False	val
vulture	concern	False	val
hammer	breakfast	False	val
bed	bribe	False	val
grape	endorsement	False	val
squirrel	rat	False	val
woodpecker	inversion	False	val
horse	mouth	False	val
stereo	ticket	False	val
bottle	artifact	True	val
battleship	funnel	False	val
whale	animal	True	val
elephant	horse	False	val
bomber	growth	False	val
gorilla	elephant	False	val
ambulance	testing	False	val
freezer	rule	False	val
fridge	good	True	val
bowl	liquid	False	val
trumpet	horn	False	val
goose	monograph	False	val
washer	metal	False	val
spear	dagger	False	val
dove	piety	False	val
chair	desk	False	val
cedar	kelvin	False	val
knife	kitchenware	True	val
lizard	skin	False	val
hotel	desk	False	val
bear	algae	False	val
garlic	mush	False	val
turnip	Tory	False	val
plum	jurist	False	val
clarinet	curate	False	val
lizard	speaker	False	val
coyote	amygdala	False	val
hospital	restaurant	False	val
piano	counseling	False	val
hotel	shot	False	val
frigate	crew	False	val
grenade	timer	False	val
blouse	tooling	False	val
clarinet	bore	False	val
bottle	gbp	False	val
eagle	condor	False	val
motorcycle	aspiration	False	val
pub	outside	False	val
battleship	sailor	False	val
grape	sitemap	False	val
truck	battleship	False	val
glider	youth	False	val
toaster	artifact	True	val
revolver	entitlement	False	val
mackerel	fish	True	val
goat	moderation	False	val
fighter	rain	False	val
goose	owl	False	val
robin	blackbird	False	val
motorcycle	bomber	False	val
turnip	food	True	val
castle	pop	False	val
spinach	radish	False	val
flute	siege	False	val
parsley	disgust	False	val
butterfly	fly	False	val
coat	clothing	True	val
lizard	carnivore	True	val
cypress	founder	False	val
toaster	television	False	val
cauliflower	workplace	False	val
van	island	False	val
ant	coffee-table	False	val
oven	tee	False	val
fighter	lecturer	False	val
cello	acolyte	False	val
rabbit	publisher	False	val
moth	body	False	val
eagle	feather	False	val
owl	dove	False	val
willow	grammar-school	False	val
horse	polymerase	False	val
elm	pituitary	False	val
helicopter	enquiry	False	val
pig	dolphin	False	val
tiger	sloop	False	val
hatchet	ss-freiwilligen-panzergrenadier-brigade	False	val
falcon	ureter	False	val
frigate	bulkhead	False	val
woodpecker	crow	False	val
stereo	avatar	False	val
battleship	starboard	False	val
motorcycle	shop	False	val
pig	leg	False	val
gorilla	squirrel	False	val
ambulance	roof	False	val
ant	silverfish	False	val
wardrobe	ma	False	val
grenade	cannon	False	val
rifle	poetry	False	val
hat	supplementation	False	val
knife	iron	False	val
shirt	covering	True	val
goldfish	actor	False	val
deer	muzzle	False	val
penguin	vertebrate	True	val
couch	innings	False	val
oven	cannot	False	val
library	cottage	False	val
cello	string	False	val
toaster	appliance	True	val
peach	banana	False	val
robin	lapse	False	val
lime	musket	False	val
cannon	instrumentation	False	val
gorilla	cat	False	val
bus	well-being	False	val
frigate	train	False	val
knife	self-management	False	val
glider	ferry	False	val
grapefruit	cranberry	False	val
rat	construction	False	val
pig	historiography	False	val
scooter	plate	False	val
coyote	castration	False	val
vulture	christening	False	val
scooter	car	False	val
glove	birch	False	val
jacket	fleece	False	val
sheep	identification	False	val
violin	kazoo	False	val
revolver	artifact	True	val
peach	gen	False	val
willow	cedar	False	val
hat	stockings	False	val
sheep	breakwater	False	val
couch	drugstore	False	val
lion	chordate	True	val
spinach	paddler	False	val
beaver	fur	False	val
cloak	silk	False	val
rat	creature	True	val
screwdriver	tool	True	val
ant	butterfly	False	val
crow	foot	False	val
hornet	modicum	False	val
helicopter	con	False	val
cello	parking	False	val
salmon	golf	False	val
glider	website	False	val
pheasant	nightie	False	val
fighter	tanker	False	val
hat	cloning	False	val
cannon	submission	False	val
deer	nose	False	val
dress	fold	False	val
bear	fox	False	val
willow	favor	False	val
sweater	hydrogen	False	val
dress	gangster	False	val
sofa	automobile	False	val
dagger	light	False	val
butterfly	technology	False	val
sheep	mouth	False	val
glove	ppl	False	val
saxophone	competence	False	val
hotel	suite	False	val
bowl	trip	False	val
jacket	confusion	False	val
dishwasher	rack	False	val
dagger	rifle	False	val
pear	peep	False	val
screwdriver	rake	False	val
ant	head	False	val
battleship	fore	False	val
ambulance	existance	False	val
villa	hospital	False	val
cod	bone	False	val
grapefruit	multi-agency	False	val
rabbit	fur	False	val
rifle	encephalopathy	False	val
blouse	wear	True	val
van	turret	False	val
dresser	dress	False	val
cabbage	Madame	False	val
pheasant	partition	False	val
whale	stance	False	val
pear	minima	False	val
celery	produce	True	val
cannon	memory	False	val
table	couch	False	val
saw	chisel	False	val
grape	pear	False	val
sparrow	travelogue	False	val
ferry	craft	True	val
parsley	corn	False	val
cauliflower	spinach	False	val
washer	rack	False	val
cauliflower	celery	False	val
villa	material	False	val
goat	giraffe	False	val
vulture	footing	False	val
broccoli	vegetable	True	val
garlic	bulletin	False	val
hotel	grower	False	val
violin	pianoforte	False	val
elm	cedar	False	val
cottage	interview	False	val
turnip	cabbage	False	val
whale	file	False	val
vulture	plume	False	val
hat	top	False	val
pigeon	romance	False	val
train	tanker	False	val
phone	tenet	False	val
guitar	macrobiotics	False	val
beet	corn	False	val
restaurant	door	False	val
dress	sneer	False	val
pub	copy	False	val
carp	ion	False	val
sheep	pig	False	val
rifle	chamber	False	val
owl	vulture	False	val
cello	bass	False	val
tanker	library	False	val
rake	chisel	False	val
sparrow	vulture	False	val
tiger	predator	True	val
tanker	superstructure	False	val
whale	lion	False	val
box	trunk	False	val
tanker	caravel	False	val
cat	feline	True	val
peach	research	False	val
scarf	refuge	False	val
garlic	surgeon	False	val
lion	sheep	False	val
broccoli	cauliflower	False	val
grenade	hatchet	False	val
glove	bonnet	False	val
fork	tool	True	val
mackerel	passion	False	val
pistol	relief	False	val
van	transport	True	val
penguin	glycogen	False	val
box	prospect	False	val
crow	pentium	False	val
pheasant	lake	False	val
van	original	False	val
fork	plate	False	val
truck	employment	False	val
blouse	hem	False	val
cat	leg	False	val
coconut	quot	False	val
tanker	yacht	False	val
lime	minicomputer	False	val
poplar	stump	False	val
rifle	grenade	False	val
spoon	metal	False	val
revolver	firearm	True	val
chisel	horror-humor	False	val
frigate	vessel	True	val
ferry	watercraft	True	val
battleship	flood	False	val
saxophone	bore	False	val
glove	shirt	False	val
bed	security	False	val
beaver	course	False	val
dress	fleece	False	val
beaver	nose	False	val
lion	bull	False	val
woodpecker	falcon	False	val
bomber	incubation	False	val
sweater	acting	False	val
guitar	string	False	val
chisel	scissors	False	val
bomber	musician	False	val
ambulance	tractor	False	val
hawk	other	False	val
ant	beetle	False	val
grenade	Kalashnikov	False	val
chair	Mormonism	False	val
coconut	pace	False	val
whale	mouth	False	val
fork	silver	False	val
spear	habit	False	val
goose	eye	False	val
revolver	magazine	False	val
ferry	vehicle	True	val
falcon	carbonate	False	val
bag	wash	False	val
motorcycle	tanker	False	val
strawberry	pineapple	False	val
restaurant	store	False	val
cello	trumpet	False	val
ant	president	False	val
axe	knife	False	val
ambulance	gas	False	val
poplar	crown	False	val
dolphin	freestyle	False	val
dresser	micro-organism	False	val
vulture	predator	True	val
glove	commodity	True	val
whale	squirrel	False	val
rabbit	polio	False	val
dresser	furniture	True	val
spoon	amber	False	val
scooter	title	False	val
radio	freezer	False	val
pistol	Trotskyist	False	val
grasshopper	mosquito	False	val
cello	transition	False	val
dagger	game	False	val
shirt	barrel	False	val
strawberry	ingenuity	False	val
jar	container	True	val
bomber	fuselage	False	val
missile	cannon	False	val
catfish	seafood	True	val
glove	pants	False	val
squirrel	snout	False	val
axe	handshake	False	val
spear	revolver	False	val
bowl	bag	False	val
villa	brick	False	val
bull	beast	True	val
sieve	hostage	False	val
coyote	fleet	False	val
van	demonstrator	False	val
car	charity	False	val
strawberry	immunity	False	val
sparrow	foot	False	val
lemon	pear	False	val
lizard	tongue	False	val
eagle	mailing	False	val
spear	comedy	False	val
bag	accessory	True	val
robin	foot	False	val
frigate	sub-committee	False	val
bookcase	artifact	True	val
cherry	plum	False	val
jacket	trouser	False	val
glove	bonfire	False	val
trumpet	SPARC	False	val
cottage	camera	False	val
pigeon	vertebrate	True	val
shovel	smile	False	val
carrot	cauliflower	False	val
helicopter	back	False	val
hornet	panelling	False	val
robe	facility	False	val
frigate	skeleton	False	val
sieve	attrition	False	val
fridge	entertainment	False	val
corn	grain	True	val
pear	apricot	False	val
hawk	talon	False	val
giraffe	pluralist	False	val
clarinet	washington	False	val
box	syntax	False	val
grape	barbarism	False	val
robe	sock	False	val
villa	furniture	False	val
ferry	tornado	False	val
dolphin	horse	False	val
cat	tiger	False	val
frigate	poop	False	val
bus	moped	False	val
motorcycle	frigate	False	val
axe	scissors	False	val
rifle	revolver	False	val
trumpet	bass	False	val
beet	beans	False	val
knife	cloud	False	val
bed	climate	False	val
bed	desk	False	val
wrench	hatchet	False	val
rake	hatchet	False	val
robin	post	False	val
gorilla	muzzle	False	val
train	jazz	False	val
mug	kite	False	val
cannon	groundhog	False	val
car	vehicle	True	val
grapefruit	citrus	True	val
bowl	milk	False	val
herring	gill	False	val
pine	root	False	val
willow	constipation	False	val
grapefruit	re-assessment	False	val
rake	bodywork	False	val
tiger	jaguar	False	val
dagger	shore	False	val
freezer	culture	False	val
frog	vertebrate	True	val
van	inside	False	val
revolver	chamber	False	val
crow	plumage	False	val
fork	proxy	False	val
horse	fox	False	val
lion	pig	False	val
grenade	drummer	False	val
jet	seat	False	val
bomb	hypermedia	False	val
willow	juicer	False	val
spear	mystery	False	val
squirrel	deer	False	val
bus	jet	False	val
screwdriver	utensil	True	val
musket	barrel	False	val
willow	birch	False	val
butterfly	footbridge	False	val
shirt	jacket	False	val
piano	harp	False	val
piano	sax	False	val
cedar	willow	False	val
robin	reflexion	False	val
catfish	tuna	False	val
pear	fraud	False	val
musket	directive	False	val
tanker	winter	False	val
cabbage	stem	False	val
yacht	upshot	False	val
falcon	dance	False	val
bottle	stair	False	val
swan	penguin	False	val
goat	right	False	val
bomb	artifact	True	val
ambulance	horn	False	val
cucumber	cauliflower	False	val
motorcycle	sudoku	False	val
woodpecker	setup	False	val
spoon	testament	False	val
giraffe	bull	False	val
library	building	True	val
lion	office	False	val
rake	Roman	False	val
beetle	weak	False	val
bus	motor	False	val
bus	density	False	val
apple	acne	False	val
restaurant	owner	False	val
hat	start	False	val
rifle	bore	False	val
hornet	body	False	val
radio	amplifier	False	val
bed	miner	False	val
whale	midsummer	False	val
glove	commercialism	False	val
robe	scrub	False	val
coat	back	False	val
phone	sanctity	False	val
cypress	willow	False	val
hotel	gossip	False	val
tiger	pusher	False	val
oak	purification	False	val
jar	plastic	False	val
turnip	potato	False	val
villa	home	True	val
truck	window	False	val
fork	kerosene	False	val
sofa	combo	False	val
sofa	artefact	True	val
scooter	styling	False	val
carrot	factorization	False	val
sparrow	beak	False	val
salmon	demonstration	False	val
goldfish	cod	False	val
sofa	safety	False	val
turtle	alligator	False	val
grasshopper	subway	False	val
corn	lettuce	False	val
mackerel	majesty	False	val
carp	champagne	False	val
castle	lodging	True	val
whale	counter	False	val
coat	hem	False	val
onion	bulb	False	val
onion	corn	False	val
hammer	valley	False	val
gorilla	psychology	False	val
bomber	interior	False	val
box	guest	False	val
shirt	collar	False	val
gun	kalashnikov	False	val
cedar	conifer	True	val
knife	zoology	False	val
apricot	autobiography	False	val
missile	object	True	val
clarinet	metal	False	val
sheep	vertebrate	True	val
cauliflower	garlic	False	val
chair	sofa	False	val
rabbit	semester	False	val
washer	tab	False	val
dishwasher	water	False	val
motorcycle	headlight	False	val
elephant	beaver	False	val
shovel	sou	False	val
dove	hyperactivity	False	val
dishwasher	dish	False	val
carrot	bean	False	val
sword	sat	False	val
cat	sequence	False	val
glove	historian	False	val
turtle	tail	False	val
pig	rabbit	False	val
sheep	smuggler	False	val
deer	beaver	False	val
grapefruit	soliloquy	False	val
bed	frame	False	val
hospital	construction	True	val
fork	scissors	False	val
musket	arm	True	val
vest	shuttle	False	val
truck	stat	False	val
sofa	velvet	False	val
swan	asphalt	False	val
rat	beast	True	val
castle	traitor	False	val
potato	Gothic	False	val
bus	van	False	val
stove	venue	False	val
violin	horn	False	val
pub	cathedral	False	val
jet	aeroplane	True	val
dagger	poster	False	val
sieve	glow	False	val
vest	covering	True	val
bomb	handle	False	val
mug	latter	False	val
frigate	greenhouse	False	val
cottage	roof	False	val
jet	jersey	False	val
axe	tweezer	False	val
couch	fashion	False	val
jacket	celebratory	False	val
sweater	apparel	True	val
lion	leopard	False	val
sheep	tiger	False	val
television	Thank	False	val
castle	door	False	val
scarf	bowtie	False	val
lime	learning	False	val
fox	oceanography	False	val
bull	sugar	False	val
oak	secretary	False	val
carrot	cucumber	False	val
motorcycle	usd	False	val
owl	character	False	val
mackerel	head	False	val
library	fibre	False	val
elephant	drainage	False	val
battleship	train	False	val
chisel	wrench	False	val
mackerel	despatch	False	val
revolver	missile	False	val
peach	stone	False	val
villa	glove	False	val
chisel	EAST	False	val
saxophone	barrier	False	val
scooter	intake	False	val
pigeon	tiara	False	val
fridge	pedal	False	val
sheep	thaim	False	val
restaurant	dish	False	val
cow	leg	False	val
elephant	rhino	False	val
bookcase	simulation	False	val
cat	patrol	False	val
flute	trombone	False	val
corkscrew	model	False	val
pear	banana	False	val
mug	kitchenware	True	val
rat	tiger	False	val
goldfish	creature	True	val
carrot	detail	False	val
gorilla	chimpanzee	False	val
willow	tree	True	val
lime	angle	False	val
trout	Presbyterian	False	val
turnip	broccoli	False	val
cod	salmon	False	val
saw	scissors	False	val
spade	screwdriver	False	val
moth	rayon	False	val
cow	giraffe	False	val
van	gear	False	val
lion	fine	False	val
bottle	profit	False	val
swan	goose	False	val
sofa	object	True	val
hat	jacket	False	val
chisel	blade	False	val
van	failure	False	val
rat	premier	False	val
mug	permission	False	val
goose	continuum	False	val
birch	cypress	False	val
bowl	prairie	False	val
pine	wood	False	val
birch	limb	False	val
bus	publication	False	val
potato	difference	False	val
van	truck	False	val
car	vocalist	False	val
car	trilogy	False	val
bull	stomach	False	val
trout	rider	False	val
box	label	False	val
pear	discovery	False	val
fridge	plea	False	val
rat	dog	False	val
saxophone	bagpipe	False	val
bed	sheet	False	val
truck	rear	False	val
frigate	funnel	False	val
rat	stuff	False	val
clarinet	pianoforte	False	val
parsley	food	True	val
parsley	sage	False	val
train	driver	False	val
goldfish	fish	True	val
coat	glove	False	val
garlic	lettuce	False	val
hornet	auto	False	val
apple	core	False	val
guitar	strap	False	val
spear	metal	False	val
gorilla	billboard	False	val
dress	hound	False	val
peach	realist	False	val
pigeon	doorstep	False	val
saxophone	triumvirate	False	val
willow	trunk	False	val
car	strategy	False	val
mug	plastic	False	val
potato	vegetable	True	val
tiger	deer	False	val
bookcase	boxer	False	val
trumpet	citizenship	False	val
falcon	bird	True	val
sweater	artifact	True	val
gorilla	brother-in-law	False	val
dress	apparel	True	val
pistol	bullet	False	val
garlic	cauliflower	False	val
gorilla	pig	False	val
hawk	jacaranda	False	val
salmon	goldfish	False	val
frigate	metal	False	val
wasp	bibliography	False	val
oven	door	False	val
pistol	recommendation	False	val
poplar	tree	True	val
yacht	anchor	False	val
cathedral	portal	False	val
mug	parameter	False	val
spinach	carrot	False	val
cottage	councillor	False	val
pheasant	feather	False	val
lime	strawberry	False	val
garlic	tradesman	False	val
bus	display	False	val
van	artefact	True	val
van	processing	False	val
wasp	ladybug	False	val
coconut	food	True	val
hat	james	False	val
rifle	dentition	False	val
cockroach	mosquito	False	val
restaurant	aphid	False	val
bus	tennis	False	val
bull	beef	False	val
lettuce	celery	False	val
stove	equality	False	val
cathedral	nave	False	val
robin	penguin	False	val
grape	hand-crafted	False	val
